ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_HOUSEHOLD_TYPE,HC01_VC03,HC02_VC03,HC03_VC03,FAMILY_NONFAMILY_CDP,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC01_VC06,HC02_VC06,HC03_VC06,HC01_VC07,HC02_VC07,HC03_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC21,HC02_VC21,HC03_VC21,HC01_VC22,HC02_VC22,HC03_VC22,MODULE_RELATIONSHIP,HC01_VC26,HC02_VC26,HC03_VC26,RELATIONSHIP_CDP,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC01_VC31,HC02_VC31,HC03_VC31,HC01_VC32,HC02_VC32,HC03_VC32,MODULE_MARITIAL_STATUS,HC01_VC36,HC02_VC36,HC03_VC36,MALE_MARITIAL_STATUS_CDP,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC01_VC41,HC02_VC41,HC03_VC41,HC01_VC43,HC02_VC43,HC03_VC43,,HC01_VC44,HC02_VC44,HC03_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC01_VC48,HC02_VC48,HC03_VC48,,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,GRANDPARENT_RESPONSIBLE_CDP,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,,HC01_VC76,HC02_VC76,HC03_VC76,SCHOOL_ENROLLMENT_CDP,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,MODULE_EDUCATIONAL_ATTAINMENT,HC01_VC85,HC02_VC85,HC03_VC85,EDUCATIONAL_ATTAINMENT_CDP,HC01_VC86,HC02_VC86,HC03_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,MODULE_VETERAN_STATUS,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC105,HC02_VC105,HC03_VC105,HC01_VC106,HC02_VC106,HC03_VC106,HC01_VC108,HC02_VC108,HC03_VC108,HC01_VC109,HC02_VC109,HC03_VC109,HC01_VC111,HC02_VC111,HC03_VC111,HC01_VC112,HC02_VC112,HC03_VC112,HC01_VC114,HC02_VC114,HC03_VC114,HC01_VC115,HC02_VC115,HC03_VC115,HC01_VC119,HC02_VC119,HC03_VC119,HC01_VC120,HC02_VC120,HC03_VC120,HC01_VC121,HC02_VC121,HC03_VC121,HC01_VC122,HC02_VC122,HC03_VC122,HC01_VC123,HC02_VC123,HC03_VC123,HC01_VC124,HC02_VC124,HC03_VC124,HC01_VC125,HC02_VC125,HC03_VC125,HC01_VC126,HC02_VC126,HC03_VC126,,HC01_VC130,HC02_VC130,HC03_VC130,NATIVE_BORN_CDP,HC01_VC131,HC02_VC131,HC03_VC131,HC01_VC132,HC02_VC132,HC03_VC132,HC01_VC133,HC02_VC133,HC03_VC133,HC01_VC134,HC02_VC134,HC03_VC134,HC01_VC135,HC02_VC135,HC03_VC135,HC01_VC136,HC02_VC136,HC03_VC136,CITIZENSHIP_MODULE,HC01_VC140,HC02_VC140,HC03_VC140,FOREIGN_BORN_CDP,HC01_VC141,HC02_VC141,HC03_VC141,HC01_VC142,HC02_VC142,HC03_VC142,HC01_VC146,HC02_VC146,HC03_VC146,HC01_VC149,HC02_VC149,HC03_VC149,HC01_VC150,HC02_VC150,HC03_VC150,HC01_VC151,HC02_VC151,HC03_VC151,HC01_VC154,HC02_VC154,HC03_VC154,HC01_VC155,HC02_VC155,HC03_VC155,HC01_VC156,HC02_VC156,HC03_VC156,,HC01_VC160,HC02_VC160,HC03_VC160,,HC01_VC161,HC02_VC161,HC03_VC161,HC01_VC162,HC02_VC162,HC03_VC162,HC01_VC163,HC02_VC163,HC03_VC163,HC01_VC164,HC02_VC164,HC03_VC164,HC01_VC165,HC02_VC165,HC03_VC165,HC01_VC166,HC02_VC166,HC03_VC166,,HC01_VC170,HC02_VC170,HC03_VC170,LANGUAGE_AT_HOME_CDP,HC01_VC171,HC02_VC171,HC03_VC171,HC01_VC172,HC02_VC172,HC03_VC172,HC01_VC173,HC02_VC173,HC03_VC173,HC01_VC174,HC02_VC174,HC03_VC174,HC01_VC175,HC02_VC175,HC03_VC175,HC01_VC176,HC02_VC176,HC03_VC176,HC01_VC177,HC02_VC177,HC03_VC177,HC01_VC178,HC02_VC178,HC03_VC178,HC01_VC179,HC02_VC179,HC03_VC179,HC01_VC180,HC02_VC180,HC03_VC180,HC01_VC181,HC02_VC181,HC03_VC181,ANCESTRY_MODULE,HC01_VC185,HC02_VC185,HC03_VC185,HC01_VC186,HC02_VC186,HC03_VC186,HC01_VC187,HC02_VC187,HC03_VC187,HC01_VC188,HC02_VC188,HC03_VC188,HC01_VC189,HC02_VC189,HC03_VC189,HC01_VC190,HC02_VC190,HC03_VC190,HC01_VC191,HC02_VC191,HC03_VC191,HC01_VC192,HC02_VC192,HC03_VC192,HC01_VC193,HC02_VC193,HC03_VC193,HC01_VC194,HC02_VC194,HC03_VC194,HC01_VC195,HC02_VC195,HC03_VC195,HC01_VC196,HC02_VC196,HC03_VC196,HC01_VC197,HC02_VC197,HC03_VC197,HC01_VC198,HC02_VC198,HC03_VC198,HC01_VC199,HC02_VC199,HC03_VC199,HC01_VC200,HC02_VC200,HC03_VC200,HC01_VC201,HC02_VC201,HC03_VC201,HC01_VC202,HC02_VC202,HC03_VC202,HC01_VC203,HC02_VC203,HC03_VC203,HC01_VC204,HC02_VC204,HC03_VC204,HC01_VC205,HC02_VC205,HC03_VC205,HC01_VC206,HC02_VC206,HC03_VC206,HC01_VC207,HC02_VC207,HC03_VC207,HC01_VC208,HC02_VC208,HC03_VC208,HC01_VC209,HC02_VC209,HC03_VC209,HC01_VC210,HC02_VC210,HC03_VC210,HC01_VC211,HC02_VC211,HC03_VC211,HC01_VC212,HC02_VC212,HC03_VC212,COMPUTERS_AND_INTERNET_MODULE,HC01_VC216,HC02_VC216,HC03_VC216,HC01_VC217,HC02_VC217,HC03_VC217,HC01_VC218,HC02_VC218,HC03_VC218
Puerto Rico,Puerto Rico,72,State,,1254274,1230001,*,,71.4,73.9,*,28.9,30.6,*,40.8,43.1,*,14,15.5,*,6.4,6,*,2.9,2.6,*,24.2,24.8,*,12,12.4,*,28.6,26.1,*,24.9,22.9,*,10.7,9.5,*,34.1,36.7,*,32.9,31.1,*,2.88,3.01,*,3.46,3.56,*,,3612153,3702667,c,,34.7,33.2,*,14.2,14.3,,36.9,38,*,10,10.5,*,4.2,3.9,*,2.9,2.4,*,,1397092,1408573,*,,41.9,41.4,*,40.8,42.2,*,2.6,2.8,,3,2.9,*,11.7,10.7,*,1572717,1582266,*,,34.8,33.6,*,35.9,37.3,*,3.4,3.6,*,10.7,10.7,,15.2,14.7,*,,36357,43132,*,55.2,51.9,,,34,37,*,40,46,*,33,40,*,72,80,*,13,15,*,,110267,120265,*,45.8,47.4,,,8.7,9.3,,9.6,9.8,,5.5,7.5,*,21.9,20.8,,50470,56997,*,64.5,63.2,,63.7,66.9,*,,963777,1025318,*,,5.8,5.4,*,4.5,4.4,,40.3,41.9,*,21.2,21.8,*,28.1,26.6,*,,2434929,2440145,*,,18.1,20.9,*,9.6,10.7,*,26.8,25.2,*,12.4,12.9,*,9.1,8.7,*,17.3,15.8,*,6.6,5.8,*,72.2,68.4,*,23.9,21.7,*,,2808074,2817322,*,3.6,4.1,*,3624912,3713968,*,21.1,20.6,*,840956,920130,*,8.3,7.4,*,2208735,2268444,*,18.1,18.1,,575221,525394,*,51,54.1,*,3614198,3699306,*,92.8,92.3,*,7.1,7.6,*,6.5,6.7,*,3.9,4.3,*,2.6,2.5,,0.6,0.8,*,0.1,0.1,,,3651070,3741135,c,,97.2,97.2,,96.9,96.9,,91.9,91.9,,5,5,,0.3,0.3,,2.8,2.8,,,101177,104044,,,41.6,38.5,*,58.4,61.5,*,294234,302228,,193057,198184,,6.8,(X),,93.2,99.2,*,101177,104044,,7.2,(X),,92.8,99.3,*,,101177,104044,,,4.3,4.4,,2.5,2.3,,0.1,0.1,,0.1,0.1,,92.5,92.9,,0.4,0.2,,,3444486,3511892,c,,5.3,(X),,94.7,(X),,79.3,(X),,94.5,(X),,79.2,(X),,0.1,(X),,0,(X),,0.1,(X),,0,(X),,0,(X),,0,(X),,,3651070,3741135,c,1.6,1.2,*,0.1,0.1,,0,0,,0,0,,0,0,*,0,0,,0.1,0.1,*,0,0,,0.1,0.1,,0,0,,0,0,,0,0,,0.1,0.1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.1,0.1,,0,0,,0,0,,0,0,*,0,0,,0.1,0.1,,,(X),(X),,(X),(X),,(X),(X),
